DateTime,Currency,Impact,Event,Actual,Forecast,Previous,Detail
2025-09-03T02:00:00-08:00,EUR,Low Impact Expected,PPI m/m,0.4%,0.2%,0.8%,
2025-09-03T02:00:00-08:00,EUR,Low Impact Expected,Retail Sales m/m,-0.5%,-0.3%,0.3%,
2025-09-03T02:32:00-08:00,EUR,Low Impact Expected,German 10-y Bond Auction,2.77|1.4,,2.69|1.4,
2025-09-03T04:30:00-08:00,USD,Low Impact Expected,Challenger Job Cuts y/y,13.3%,,139.8%,
2025-09-03T05:15:00-08:00,USD,High Impact Expected,ADP Non-Farm Employment Change,54K,73K,104K,
2025-09-03T05:30:00-08:00,CAD,Low Impact Expected,Labor Productivity q/q,-1.0%,-0.2%,0.2%,
2025-09-03T05:30:00-08:00,USD,Low Impact Expected,Trade Balance,-78.3B,-77.7B,-60.2B,
2025-09-03T05:30:00-08:00,USD,Low Impact Expected,Revised Unit Labor Costs q/q,1.0%,1.2%,1.6%,
2025-09-03T05:30:00-08:00,USD,Low Impact Expected,Revised Nonfarm Productivity q/q,3.3%,2.8%,2.4%,
2025-09-03T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,237K,230K,229K,
2025-09-03T05:30:00-08:00,CAD,Low Impact Expected,Trade Balance,-4.9B,-5.2B,-5.9B,
2025-09-03T06:00:00-08:00,USD,Low Impact Expected,FOMC Member Musalem Speaks,,,,
2025-09-03T06:15:00-08:00,GBP,High Impact Expected,Monetary Policy Report Hearings,,,,
2025-09-03T06:45:00-08:00,USD,Low Impact Expected,Final Services PMI,54.5,55.3,55.4,
2025-09-03T07:00:00-08:00,USD,High Impact Expected,ISM Services PMI,52.0,50.9,50.1,
2025-09-03T07:00:00-08:00,USD,Low Impact Expected,Factory Orders m/m,-1.3%,-1.3%,-4.8%,
2025-09-03T07:00:00-08:00,USD,High Impact Expected,JOLTS Job Openings,7.18M,7.38M,7.44M,
2025-09-03T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,55B,54B,18B,
2025-09-03T09:00:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,2.4M,-2.0M,-2.4M,
2025-09-03T09:05:00-08:00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,
2025-09-03T10:30:00-08:00,USD,Low Impact Expected,FOMC Member Kashkari Speaks,,,,
2025-09-03T11:00:00-08:00,USD,Low Impact Expected,Beige Book,,,,
2025-09-03T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-09-03T16:00:00-08:00,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,,,,
2025-09-03T16:30:00-08:00,JPY,Low Impact Expected,Average Cash Earnings y/y,4.1%,3.0%,2.5%,
2025-09-03T16:30:00-08:00,JPY,Low Impact Expected,Household Spending y/y,1.4%,2.2%,1.3%,
2025-09-03T18:00:00-08:00,AUD,Low Impact Expected,RBA Deputy Gov Hauser Speaks,,,,
2025-09-03T18:30:00-08:00,AUD,Low Impact Expected,Household Spending m/m,0.5%,0.5%,0.5%,
2025-09-03T18:30:00-08:00,AUD,Low Impact Expected,Goods Trade Balance,7.31B,4.88B,5.37B,
2025-09-03T20:35:00-08:00,JPY,Low Impact Expected,30-y Bond Auction,3.26|3.3,,3.09|3.4,
2025-09-03T22:00:00-08:00,JPY,Low Impact Expected,Leading Indicators,105.9%,105.8%,106.1%,
2025-09-03T23:00:00-08:00,GBP,Low Impact Expected,Halifax HPI m/m,0.3%,0.2%,0.4%,
2025-09-03T23:00:00-08:00,EUR,Low Impact Expected,German Factory Orders m/m,-2.9%,0.5%,-1.0%,
2025-09-03T23:00:00-08:00,GBP,Medium Impact Expected,Retail Sales m/m,0.6%,0.3%,0.9%,
2025-09-03T23:30:00-08:00,CHF,High Impact Expected,CPI m/m,-0.1%,0.0%,0.0%,
2025-09-03T23:45:00-08:00,EUR,Low Impact Expected,French Trade Balance,-5.6B,-7.3B,-7.6B,
2025-09-03T23:59:00-08:00,CHF,Low Impact Expected,SECO Consumer Climate,-40,-37,-33,
2025-09-05T00:00:00-08:00,CHF,Low Impact Expected,Foreign Currency Reserves,715B,,716B,
2025-09-05T00:00:00-08:00,All,Medium Impact Expected,OPEC-JMMC Meetings,,,,
2025-09-05T01:00:00-08:00,EUR,Low Impact Expected,Italian Retail Sales m/m,0.0%,0.2%,0.6%,
2025-09-05T02:00:00-08:00,EUR,Low Impact Expected,Final Employment Change q/q,0.1%,0.1%,0.1%,
2025-09-05T02:00:00-08:00,EUR,Low Impact Expected,Revised GDP q/q,0.1%,0.1%,0.1%,
2025-09-05T05:30:00-08:00,CAD,High Impact Expected,Employment Change,-65.5K,4.9K,-40.8K,
2025-09-05T05:30:00-08:00,CAD,High Impact Expected,Unemployment Rate,7.1%,7.0%,6.9%,
2025-09-05T05:30:00-08:00,USD,High Impact Expected,Average Hourly Earnings m/m,0.3%,0.3%,0.3%,
2025-09-05T05:30:00-08:00,USD,High Impact Expected,Non-Farm Employment Change,22K,75K,73K,
2025-09-05T05:30:00-08:00,USD,High Impact Expected,Unemployment Rate,4.3%,4.3%,4.2%,
2025-09-05T07:00:00-08:00,CAD,Medium Impact Expected,Ivey PMI,50.1,53.1,55.8,
2025-09-05T13:00:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-09-05T16:50:00-08:00,JPY,Low Impact Expected,Final GDP Price Index y/y,3.0%,3.0%,3.0%,
2025-09-05T16:50:00-08:00,JPY,Low Impact Expected,Final GDP q/q,0.5%,0.3%,0.3%,
2025-09-05T16:50:00-08:00,JPY,Low Impact Expected,Current Account,1.88T,2.60T,2.40T,
2025-09-05T16:50:00-08:00,JPY,Low Impact Expected,Bank Lending y/y,3.6%,3.2%,3.2%,
2025-09-05T20:01:00-08:00,CNY,Low Impact Expected,Trade Balance,733B,750B,705B,
2025-09-05T20:02:00-08:00,CNY,Low Impact Expected,USD-Denominated Trade Balance,102.3B,99.4B,98.2B,
2025-09-05T22:00:00-08:00,JPY,Low Impact Expected,Economy Watchers Sentiment,46.7,45.6,45.2,
2025-09-05T23:00:00-08:00,EUR,Low Impact Expected,German Industrial Production m/m,1.3%,1.1%,-1.9%,
2025-09-05T23:00:00-08:00,EUR,Low Impact Expected,German Trade Balance,14.7B,15.7B,14.9B,
2025-09-08T01:30:00-08:00,EUR,Low Impact Expected,Sentix Investor Confidence,-9.2,-2.2,-3.7,
2025-09-08T02:31:00-08:00,EUR,Low Impact Expected,German 10-y Bond Auction,2.61|1.9,,2.77|1.4,
2025-09-08T03:00:00-08:00,USD,Low Impact Expected,NFIB Small Business Index,100.8,100.5,100.3,
2025-09-08T04:30:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-09-08T04:50:00-08:00,CHF,Medium Impact Expected,SNB Chairman Schlegel Speaks,,,,
2025-09-08T07:00:00-08:00,USD,High Impact Expected,Prelim Benchmark Payrolls Revision,-911K,,-818K,
2025-09-08T12:00:00-08:00,USD,Low Impact Expected,Consumer Credit m/m,16.0B,10.4B,7.4B,
2025-09-08T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-09-08T15:45:00-08:00,NZD,Low Impact Expected,Visitor Arrivals m/m,2.6%,,-2.5%,
2025-09-08T15:45:00-08:00,NZD,Low Impact Expected,Manufacturing Sales q/q,-3.0%,,5.1%,
2025-09-08T16:01:00-08:00,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,2.9%,2.0%,1.8%,
2025-09-08T16:50:00-08:00,JPY,Low Impact Expected,M2 Money Stock y/y,1.3%,1.1%,1.0%,
2025-09-08T17:18:00-08:00,AUD,Low Impact Expected,Westpac Consumer Sentiment,-3.1%,,5.7%,
2025-09-08T18:30:00-08:00,AUD,Low Impact Expected,NAB Business Confidence,4,,7,
2025-09-08T18:30:00-08:00,CNY,Medium Impact Expected,PPI y/y,-2.9%,-2.9%,-3.6%,
2025-09-08T18:30:00-08:00,CNY,Medium Impact Expected,CPI y/y,-0.4%,-0.2%,0.0%,
2025-09-08T21:30:00-08:00,AUD,Low Impact Expected,RBA Annual Report,,,,
2025-09-08T22:58:00-08:00,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,8.1%,,3.6%,
2025-09-08T23:45:00-08:00,EUR,Low Impact Expected,French Industrial Production m/m,-1.1%,-1.4%,3.8%,
2025-09-10T01:00:00-08:00,EUR,Low Impact Expected,Italian Industrial Production m/m,0.4%,0.1%,0.2%,
2025-09-10T04:45:00-08:00,CHF,Medium Impact Expected,SNB Chairman Schlegel Speaks,,,,
2025-09-10T05:15:00-08:00,EUR,High Impact Expected,Monetary Policy Statement,,,,
2025-09-10T05:15:00-08:00,EUR,High Impact Expected,Main Refinancing Rate,2.15%,2.15%,2.15%,
2025-09-10T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,263K,235K,237K,
2025-09-10T05:30:00-08:00,USD,High Impact Expected,CPI m/m,0.4%,0.3%,0.2%,
2025-09-10T05:30:00-08:00,USD,High Impact Expected,Core CPI m/m,0.3%,0.3%,0.3%,
2025-09-10T05:30:00-08:00,USD,High Impact Expected,CPI y/y,2.9%,2.9%,2.7%,
2025-09-10T05:30:00-08:00,USD,High Impact Expected,PPI m/m,-0.1%,0.3%,0.9%,
2025-09-10T05:30:00-08:00,USD,High Impact Expected,Core PPI m/m,-0.1%,0.3%,0.9%,
2025-09-10T05:45:00-08:00,EUR,High Impact Expected,ECB Press Conference,,,,
2025-09-10T07:00:00-08:00,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.1%,0.2%,0.2%,
2025-09-10T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,3.9M,-1.9M,2.4M,
2025-09-10T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,71B,69B,55B,
2025-09-10T10:01:00-08:00,USD,Low Impact Expected,30-y Bond Auction,4.65|2.4,,4.81|2.3,
2025-09-10T10:01:00-08:00,USD,Low Impact Expected,10-y Bond Auction,4.03|2.7,,4.26|2.4,
2025-09-10T11:00:00-08:00,USD,Low Impact Expected,Federal Budget Balance,-344.8B,-305.7B,-291.1B,
2025-09-10T15:30:00-08:00,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,49.9,,52.8,
2025-09-10T16:01:00-08:00,GBP,Low Impact Expected,RICS House Price Balance,-19%,-12%,-13%,
2025-09-10T16:15:00-08:00,NZD,High Impact Expected,RBNZ Gov Hawkesby Speaks,,,,
2025-09-10T16:50:00-08:00,JPY,Low Impact Expected,PPI y/y,2.7%,2.7%,2.6%,
2025-09-10T16:50:00-08:00,JPY,Low Impact Expected,BSI Manufacturing Index,3.8,-3.3,-4.8,
2025-09-10T18:00:00-08:00,AUD,Low Impact Expected,MI Inflation Expectations,4.7%,,3.9%,
2025-09-10T20:40:00-08:00,AUD,Low Impact Expected,RBA Assist Gov Jones Speaks,,,,
2025-09-10T21:30:00-08:00,JPY,Low Impact Expected,Revised Industrial Production m/m,-1.2%,-1.6%,-1.6%,
2025-09-10T23:00:00-08:00,EUR,Low Impact Expected,German Final CPI m/m,0.1%,0.1%,0.1%,
2025-09-10T23:00:00-08:00,GBP,High Impact Expected,GDP m/m,0.0%,0.0%,0.4%,
2025-09-10T23:00:00-08:00,GBP,Low Impact Expected,Goods Trade Balance,-22.2B,-21.6B,-22.2B,
2025-09-10T23:00:00-08:00,GBP,Low Impact Expected,Index of Services 3m/3m,0.4%,0.3%,0.4%,
2025-09-10T23:00:00-08:00,GBP,Low Impact Expected,Industrial Production m/m,-0.9%,0.0%,0.7%,
2025-09-10T23:00:00-08:00,GBP,Low Impact Expected,Manufacturing Production m/m,-1.3%,0.1%,0.5%,
2025-09-10T23:00:00-08:00,GBP,Low Impact Expected,Construction Output m/m,0.2%,-0.2%,0.3%,
2025-09-10T23:45:00-08:00,EUR,Low Impact Expected,French Final CPI m/m,0.4%,0.4%,0.4%,
2025-09-12T00:00:00-08:00,JPY,Non-Economic,Bank Holiday,,,,
2025-09-12T01:00:00-08:00,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,6.3%,6.1%,6.1%,
2025-09-12T01:15:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-09-12T01:30:00-08:00,GBP,Low Impact Expected,Consumer Inflation Expectations,3.6%,,3.2%,
2025-09-12T02:00:00-08:00,CNY,Medium Impact Expected,New Loans,590B,700B,-50B,
2025-09-12T02:01:00-08:00,CNY,Low Impact Expected,M2 Money Supply y/y,8.8%,8.7%,8.8%,
2025-09-12T05:30:00-08:00,CAD,Low Impact Expected,Building Permits m/m,-0.1%,3.7%,-9.0%,
2025-09-12T05:30:00-08:00,CAD,Low Impact Expected,Capacity Utilization Rate,79.3%,78.8%,80.1%,
2025-09-12T06:30:00-08:00,GBP,Low Impact Expected,CB Leading Index m/m,-0.1%,,-0.1%,
2025-09-12T07:00:00-08:00,USD,High Impact Expected,Prelim UoM Consumer Sentiment,55.4,58.2,58.6,
2025-09-12T07:00:00-08:00,USD,High Impact Expected,Prelim UoM Inflation Expectations,4.8%,,4.9%,
2025-09-12T15:30:00-08:00,NZD,Low Impact Expected,BusinessNZ Services Index,47.5,,48.9,
2025-09-12T16:01:00-08:00,GBP,Low Impact Expected,Rightmove HPI m/m,0.4%,,-1.3%,
2025-09-12T18:30:00-08:00,CNY,Low Impact Expected,New Home Prices m/m,-0.30%,,-0.31%,
2025-09-12T19:00:00-08:00,CNY,Medium Impact Expected,Industrial Production y/y,5.2%,5.7%,5.7%,
2025-09-12T19:00:00-08:00,CNY,Medium Impact Expected,Retail Sales y/y,3.4%,3.8%,3.7%,
2025-09-12T19:00:00-08:00,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,0.5%,1.5%,1.6%,
2025-09-12T19:00:00-08:00,CNY,Low Impact Expected,NBS Press Conference,,,,
2025-09-12T19:00:00-08:00,CNY,Low Impact Expected,Unemployment Rate,5.3%,5.2%,5.2%,
2025-09-12T23:00:00-08:00,EUR,Low Impact Expected,German WPI m/m,-0.6%,0.2%,-0.1%,
2025-09-12T23:30:00-08:00,CHF,Low Impact Expected,PPI m/m,-0.6%,0.1%,-0.2%,
2025-09-15T01:00:00-08:00,EUR,Low Impact Expected,Italian Trade Balance,7.91B,5.50B,5.41B,
2025-09-15T02:00:00-08:00,EUR,Low Impact Expected,ZEW Economic Sentiment,26.1,20.3,25.1,
2025-09-15T02:00:00-08:00,EUR,Low Impact Expected,Industrial Production m/m,0.3%,0.4%,-1.3%,
2025-09-15T02:00:00-08:00,EUR,Low Impact Expected,Trade Balance,5.3B,11.7B,2.8B,
2025-09-15T02:00:00-08:00,EUR,Medium Impact Expected,German ZEW Economic Sentiment,37.3,25.3,34.7,
2025-09-15T05:15:00-08:00,CAD,Low Impact Expected,Housing Starts,246K,278K,294K,
2025-09-15T05:30:00-08:00,USD,High Impact Expected,Retail Sales m/m,0.6%,0.2%,0.5%,
2025-09-15T05:30:00-08:00,USD,High Impact Expected,Core Retail Sales m/m,0.7%,0.4%,0.3%,
2025-09-15T05:30:00-08:00,CAD,Low Impact Expected,Core CPI m/m,0.0%,,0.1%,
2025-09-15T05:30:00-08:00,CAD,Medium Impact Expected,Common CPI y/y,2.5%,2.5%,2.6%,
2025-09-15T05:30:00-08:00,CAD,High Impact Expected,Trimmed CPI y/y,3.0%,3.0%,3.0%,
2025-09-15T05:30:00-08:00,CAD,High Impact Expected,Median CPI y/y,3.1%,3.1%,3.1%,
2025-09-15T05:30:00-08:00,CAD,High Impact Expected,CPI m/m,-0.1%,0.0%,0.3%,
2025-09-15T05:30:00-08:00,USD,Low Impact Expected,Import Prices m/m,0.3%,-0.2%,0.4%,
2025-09-15T05:30:00-08:00,USD,Medium Impact Expected,Empire State Manufacturing Index,-8.7,4.3,11.9,
2025-09-15T05:30:00-08:00,CAD,Low Impact Expected,Wholesale Sales m/m,1.2%,1.4%,0.7%,
2025-09-15T05:30:00-08:00,CAD,Low Impact Expected,Manufacturing Sales m/m,2.5%,1.7%,0.3%,
2025-09-15T06:15:00-08:00,USD,Low Impact Expected,Capacity Utilization Rate,77.4%,77.4%,77.5%,
2025-09-15T06:15:00-08:00,USD,Low Impact Expected,Industrial Production m/m,0.1%,-0.1%,-0.1%,
2025-09-15T07:00:00-08:00,USD,Low Impact Expected,Business Inventories m/m,0.2%,0.2%,0.2%,
2025-09-15T07:00:00-08:00,USD,Low Impact Expected,NAHB Housing Market Index,32,33,32,
2025-09-15T07:30:00-08:00,AUD,Low Impact Expected,CB Leading Index m/m,0.0%,,0.5%,
2025-09-15T08:28:00-08:00,NZD,Low Impact Expected,GDT Price Index,-0.8%,,-4.3%,
2025-09-15T11:30:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-09-15T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-09-15T14:00:00-08:00,NZD,Low Impact Expected,Westpac Consumer Sentiment,90.9,,91.2,
2025-09-15T15:45:00-08:00,NZD,Low Impact Expected,Current Account,-0.97B,-2.68B,-2.32B,
2025-09-15T15:45:00-08:00,NZD,Low Impact Expected,FPI m/m,0.3%,,0.7%,
2025-09-15T16:50:00-08:00,JPY,Low Impact Expected,Trade Balance,-0.15T,-0.37T,-0.30T,
2025-09-15T16:50:00-08:00,AUD,Low Impact Expected,RBA Assist Gov Hunter Speaks,,,,
2025-09-15T17:30:00-08:00,AUD,Low Impact Expected,MI Leading Index m/m,0.0%,,0.1%,
2025-09-15T18:30:00-08:00,AUD,Low Impact Expected,RBA Assist Gov Jones Speaks,,,,
2025-09-15T21:30:00-08:00,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.5%,0.1%,0.5%,
2025-09-15T22:45:00-08:00,AUD,Low Impact Expected,RBA Deputy Gov Hauser Speaks,,,,
2025-09-15T23:00:00-08:00,GBP,Low Impact Expected,RPI y/y,4.6%,4.7%,4.8%,
2025-09-15T23:00:00-08:00,GBP,Low Impact Expected,Core CPI y/y,3.6%,3.7%,3.8%,
2025-09-15T23:00:00-08:00,GBP,High Impact Expected,CPI y/y,3.8%,3.8%,3.8%,
2025-09-15T23:00:00-08:00,GBP,Medium Impact Expected,Claimant Count Change,17.4K,15.3K,-6.2K,
2025-09-15T23:00:00-08:00,GBP,Low Impact Expected,Unemployment Rate,4.7%,4.7%,4.7%,
2025-09-15T23:00:00-08:00,GBP,Medium Impact Expected,Average Earnings Index 3m/y,4.7%,4.7%,4.6%,
2025-09-17T00:10:00-08:00,EUR,Low Impact Expected,ECB President Lagarde Speaks,,,,
2025-09-17T00:30:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-09-17T01:00:00-08:00,EUR,Low Impact Expected,Current Account,27.7B,34.6B,35.8B,
2025-09-17T01:30:00-08:00,GBP,Low Impact Expected,HPI y/y,2.8%,3.6%,3.7%,
2025-09-17T01:41:00-08:00,EUR,Low Impact Expected,Spanish 10-y Bond Auction,3.23|1.9,,3.20|2.1,
2025-09-17T02:00:00-08:00,EUR,Low Impact Expected,Final Core CPI y/y,2.3%,2.3%,2.3%,
2025-09-17T02:00:00-08:00,EUR,Low Impact Expected,Final CPI y/y,2.0%,2.1%,2.1%,
2025-09-17T02:34:00-08:00,EUR,Low Impact Expected,German 30-y Bond Auction,3.25|1.8,,3.28|1.0,
2025-09-17T03:00:00-08:00,EUR,Low Impact Expected,German Buba Monthly Report,,,,
2025-09-17T04:00:00-08:00,GBP,High Impact Expected,Monetary Policy Summary,,,,
2025-09-17T04:00:00-08:00,GBP,Low Impact Expected,BOE Inflation Letter,,,,
2025-09-17T04:00:00-08:00,GBP,High Impact Expected,Official Bank Rate,4.00%,4.00%,4.00%,
2025-09-17T04:00:00-08:00,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-2-7,0-1-8,0-5-4,
2025-09-17T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,231K,241K,263K,
2025-09-17T05:30:00-08:00,USD,Low Impact Expected,Building Permits,1.31M,1.37M,1.35M,
2025-09-17T05:30:00-08:00,CAD,Low Impact Expected,Foreign Securities Purchases,26.69B,-1.32B,0.71B,
2025-09-17T05:30:00-08:00,USD,Medium Impact Expected,Philly Fed Manufacturing Index,23.2,1.7,-0.3,
2025-09-17T05:30:00-08:00,USD,Low Impact Expected,Housing Starts,1.31M,1.37M,1.43M,
2025-09-17T06:45:00-08:00,CAD,High Impact Expected,BOC Rate Statement,,,,
2025-09-17T06:45:00-08:00,CAD,High Impact Expected,Overnight Rate,2.50%,2.50%,2.75%,
2025-09-17T07:00:00-08:00,USD,Low Impact Expected,CB Leading Index m/m,-0.5%,-0.2%,-0.1%,
2025-09-17T07:00:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-09-17T07:30:00-08:00,CAD,High Impact Expected,BOC Press Conference,,,,
2025-09-17T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,-9.3M,1.4M,3.9M,
2025-09-17T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,90B,80B,71B,
2025-09-17T10:00:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-09-17T11:00:00-08:00,USD,High Impact Expected,Federal Funds Rate,4.25%,4.25%,4.50%,
2025-09-17T11:00:00-08:00,USD,High Impact Expected,FOMC Statement,,,,
2025-09-17T11:00:00-08:00,USD,High Impact Expected,FOMC Economic Projections,,,,
2025-09-17T11:30:00-08:00,USD,High Impact Expected,FOMC Press Conference,,,,
2025-09-17T13:00:00-08:00,USD,Low Impact Expected,TIC Long-Term Purchases,49.2B,97.2B,150.8B,
2025-09-17T15:45:00-08:00,NZD,High Impact Expected,GDP q/q,-0.9%,-0.3%,0.8%,
2025-09-17T15:45:00-08:00,NZD,Low Impact Expected,Trade Balance,-1185M,-746M,-578M,
2025-09-17T16:01:00-08:00,GBP,Low Impact Expected,GfK Consumer Confidence,-19,-18,-17,
2025-09-17T16:30:00-08:00,JPY,Low Impact Expected,National Core CPI y/y,2.7%,2.7%,3.1%,
2025-09-17T16:50:00-08:00,JPY,Low Impact Expected,Core Machinery Orders m/m,-4.6%,-1.8%,3.0%,
2025-09-17T18:30:00-08:00,AUD,High Impact Expected,Employment Change,-5.4K,21.2K,24.5K,
2025-09-17T18:30:00-08:00,AUD,High Impact Expected,Unemployment Rate,4.2%,4.2%,4.2%,
2025-09-17T20:00:00-08:00,NZD,Low Impact Expected,Credit Card Spending y/y,3.5%,,1.4%,
2025-09-17T20:47:00-08:00,JPY,High Impact Expected,BOJ Policy Rate,<0.50%,<0.50%,<0.50%,
2025-09-17T20:47:00-08:00,JPY,High Impact Expected,Monetary Policy Statement,,,,
2025-09-17T23:00:00-08:00,GBP,Medium Impact Expected,Retail Sales m/m,0.5%,0.4%,0.6%,
2025-09-17T23:00:00-08:00,GBP,Low Impact Expected,Public Sector Net Borrowing,17.7B,12.8B,1.1B,
2025-09-17T23:00:00-08:00,CHF,Low Impact Expected,Trade Balance,4.01B,5.22B,4.59B,
2025-09-17T23:00:00-08:00,EUR,Low Impact Expected,German PPI m/m,-0.5%,-0.1%,-0.1%,
2025-09-17T23:30:00-08:00,JPY,High Impact Expected,BOJ Press Conference,,,,
2025-09-19T00:00:00-08:00,EUR,Low Impact Expected,ECOFIN Meetings,,,,
2025-09-19T00:00:00-08:00,EUR,Low Impact Expected,Eurogroup Meetings,,,,
2025-09-19T04:28:00-08:00,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,-12.7%,,-13.4%,
2025-09-19T05:30:00-08:00,CAD,Medium Impact Expected,Core Retail Sales m/m,-1.2%,-0.4%,1.9%,
2025-09-19T05:30:00-08:00,CAD,Medium Impact Expected,Retail Sales m/m,-0.8%,-0.6%,1.5%,
2025-09-19T11:30:00-08:00,USD,Low Impact Expected,FOMC Member Daly Speaks,,,,
2025-09-21T00:00:00-08:00,JPY,Non-Economic,Bank Holiday,,,,
2025-09-21T05:30:00-08:00,CAD,Low Impact Expected,IPPI m/m,0.5%,0.2%,0.7%,
2025-09-21T05:30:00-08:00,CAD,Low Impact Expected,RMPI m/m,-0.6%,1.2%,0.3%,
2025-09-21T06:45:00-08:00,GBP,Low Impact Expected,MPC Member Pill Speaks,,,,
2025-09-21T07:00:00-08:00,EUR,Low Impact Expected,Consumer Confidence,-15,-15,-16,
2025-09-21T07:00:00-08:00,USD,Low Impact Expected,FOMC Member Musalem Speaks,,,,
2025-09-21T09:00:00-08:00,USD,Low Impact Expected,FOMC Member Hammack Speaks,,,,
2025-09-21T09:00:00-08:00,USD,Low Impact Expected,FOMC Member Barkin Speaks,,,,
2025-09-21T09:00:00-08:00,USD,Medium Impact Expected,FOMC Member Miran Speaks,,,,
2025-09-21T09:00:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-09-21T10:15:00-08:00,CAD,Low Impact Expected,Gov Council Member Rogers Speaks,,,,
2025-09-21T11:00:00-08:00,GBP,Medium Impact Expected,BOE Gov Bailey Speaks,,,,
2025-09-21T16:00:00-08:00,AUD,Low Impact Expected,Flash Manufacturing PMI,51.6,,52.9,
2025-09-21T16:00:00-08:00,AUD,Low Impact Expected,Flash Services PMI,52.0,,55.1,
2025-09-21T18:00:00-08:00,CNY,Medium Impact Expected,5-y Loan Prime Rate,3.50%,3.50%,3.50%,
2025-09-21T18:00:00-08:00,CNY,Medium Impact Expected,1-y Loan Prime Rate,3.00%,3.00%,3.00%,
2025-09-21T18:00:00-08:00,AUD,High Impact Expected,RBA Gov Bullock Speaks,,,,
2025-09-23T00:15:00-08:00,EUR,Medium Impact Expected,French Flash Services PMI,48.9,49.7,49.7,
2025-09-23T00:15:00-08:00,EUR,Medium Impact Expected,French Flash Manufacturing PMI,48.1,50.2,49.9,
2025-09-23T00:30:00-08:00,EUR,High Impact Expected,German Flash Manufacturing PMI,48.5,50.0,49.9,
2025-09-23T00:30:00-08:00,EUR,High Impact Expected,German Flash Services PMI,52.5,49.5,50.1,
2025-09-23T01:00:00-08:00,EUR,Medium Impact Expected,German ifo Business Climate,87.7,89.3,89.0,
2025-09-23T01:00:00-08:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,49.5,50.7,50.5,
2025-09-23T01:00:00-08:00,EUR,Medium Impact Expected,Flash Services PMI,51.4,50.6,50.7,
2025-09-23T01:00:00-08:00,CHF,Low Impact Expected,UBS Economic Expectations,-46.4,,-53.8,
2025-09-23T01:30:00-08:00,GBP,High Impact Expected,Flash Manufacturing PMI,46.2,47.1,47.3,
2025-09-23T01:30:00-08:00,GBP,High Impact Expected,Flash Services PMI,51.9,53.4,53.6,
2025-09-23T02:00:00-08:00,GBP,Low Impact Expected,MPC Member Pill Speaks,,,,
2025-09-23T02:02:00-08:00,GBP,Low Impact Expected,30-y Bond Auction,5.48|3.1,,5.17|3.2,
2025-09-23T03:00:00-08:00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-27,-30,-33,
2025-09-23T05:30:00-08:00,CAD,Low Impact Expected,NHPI m/m,-0.3%,-0.1%,-0.1%,
2025-09-23T05:30:00-08:00,USD,Low Impact Expected,Current Account,-251B,-259B,-450B,
2025-09-23T05:30:00-08:00,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,,,,
2025-09-23T05:43:00-08:00,EUR,Low Impact Expected,Belgian NBB Business Climate,-7.9,-8.7,-8.9,
2025-09-23T06:00:00-08:00,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,
2025-09-23T06:45:00-08:00,USD,High Impact Expected,Flash Manufacturing PMI,52.0,52.2,53.3,
2025-09-23T06:45:00-08:00,USD,High Impact Expected,Flash Services PMI,53.9,54.0,55.4,
2025-09-23T06:50:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
