DateTime,Currency,Impact,Event,Actual,Forecast,Previous,Detail
2025-07-03T00:00:00-08:00,CHF,Low Impact Expected,Unemployment Rate,2.9%,2.9%,2.9%,
2025-07-03T00:15:00-08:00,EUR,Low Impact Expected,Spanish Services PMI,51.9,51.1,51.3,
2025-07-03T00:45:00-08:00,EUR,Low Impact Expected,Italian Services PMI,52.1,52.6,53.2,
2025-07-03T00:50:00-08:00,EUR,Low Impact Expected,French Final Services PMI,49.6,48.7,48.7,
2025-07-03T00:55:00-08:00,EUR,Low Impact Expected,German Final Services PMI,49.7,49.4,49.4,
2025-07-03T01:00:00-08:00,EUR,Low Impact Expected,Final Services PMI,50.5,50.0,50.0,
2025-07-03T01:00:00-08:00,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.4%,0.5%,0.7%,
2025-07-03T01:30:00-08:00,GBP,Low Impact Expected,BOE Credit Conditions Survey,,,,
2025-07-03T01:30:00-08:00,GBP,Low Impact Expected,Final Services PMI,52.8,51.3,51.3,
2025-07-03T01:30:00-08:00,GBP,Low Impact Expected,Construction PMI,48.8,48.6,47.9,
2025-07-03T01:37:00-08:00,GBP,Low Impact Expected,Housing Equity Withdrawal q/q,-3.3B,-10.3B,-13.4B,
2025-07-03T01:44:00-08:00,EUR,Low Impact Expected,Spanish 10-y Bond Auction,3.16|1.9,,3.21|1.7,
2025-07-03T01:57:00-08:00,EUR,Low Impact Expected,French 10-y Bond Auction,3.27|2.3,,3.17|2.8,
2025-07-03T02:00:00-08:00,EUR,Low Impact Expected,PPI m/m,-0.6%,-0.6%,-2.2%,
2025-07-03T04:30:00-08:00,EUR,Low Impact Expected,ECB Monetary Policy Meeting Accounts,,,,
2025-07-03T05:20:00-08:00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,
2025-07-03T05:30:00-08:00,USD,High Impact Expected,Average Hourly Earnings m/m,0.2%,0.3%,0.4%,
2025-07-03T05:30:00-08:00,USD,Medium Impact Expected,Unemployment Claims,233K,240K,236K,
2025-07-03T05:30:00-08:00,USD,Low Impact Expected,Trade Balance,-71.5B,-69.9B,-61.6B,
2025-07-03T05:30:00-08:00,CAD,Low Impact Expected,Trade Balance,-5.9B,-6.0B,-7.1B,
2025-07-03T05:30:00-08:00,USD,High Impact Expected,Non-Farm Employment Change,147K,111K,139K,
2025-07-03T05:30:00-08:00,USD,High Impact Expected,Unemployment Rate,4.1%,4.3%,4.2%,
2025-07-03T06:45:00-08:00,USD,Low Impact Expected,Final Services PMI,52.9,53.1,53.1,
2025-07-03T07:00:00-08:00,USD,High Impact Expected,ISM Services PMI,50.8,50.8,49.9,
2025-07-03T07:00:00-08:00,USD,Low Impact Expected,Factory Orders m/m,8.2%,8.1%,-3.7%,
2025-07-03T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,55B,48B,96B,
2025-07-03T08:00:00-08:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-07-03T08:01:00-08:00,GBP,Low Impact Expected,MPC Member Taylor Speaks,,,,
2025-07-03T11:00:00-08:00,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,,
2025-07-03T16:30:00-08:00,JPY,Low Impact Expected,Household Spending y/y,4.7%,1.3%,-0.1%,
2025-07-03T18:30:00-08:00,AUD,Low Impact Expected,Household Spending m/m,0.9%,0.4%,0.1%,
2025-07-03T23:00:00-08:00,EUR,Low Impact Expected,German Factory Orders m/m,-1.4%,-0.2%,0.6%,
2025-07-03T23:45:00-08:00,EUR,Low Impact Expected,French Industrial Production m/m,-0.5%,0.4%,-1.4%,
2025-07-05T00:00:00-08:00,All,Medium Impact Expected,OPEC-JMMC Meetings,,,,
2025-07-05T00:00:00-08:00,All,Low Impact Expected,BRICS Summit,,,,
2025-07-05T08:45:00-08:00,GBP,Medium Impact Expected,BOE Gov Bailey Speaks,,,,
2025-07-05T16:30:00-08:00,JPY,Low Impact Expected,Average Cash Earnings y/y,1.0%,2.4%,2.3%,
2025-07-05T18:30:00-08:00,AUD,Low Impact Expected,ANZ Job Advertisements m/m,1.8%,,-1.2%,
2025-07-05T22:00:00-08:00,JPY,Low Impact Expected,Leading Indicators,105.3%,105.3%,103.4%,
2025-07-05T23:00:00-08:00,GBP,Low Impact Expected,Halifax HPI m/m,0.0%,-0.1%,-0.4%,
2025-07-05T23:00:00-08:00,EUR,Low Impact Expected,German Industrial Production m/m,1.2%,-0.6%,-1.4%,
2025-07-07T00:00:00-08:00,CHF,Low Impact Expected,Foreign Currency Reserves,713B,,704B,
2025-07-07T00:00:00-08:00,All,Low Impact Expected,BRICS Summit,,,,
2025-07-07T01:00:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-07-07T01:30:00-08:00,EUR,Low Impact Expected,Sentix Investor Confidence,4.5,1.1,0.2,
2025-07-07T02:00:00-08:00,EUR,Low Impact Expected,Retail Sales m/m,-0.7%,-0.8%,0.1%,
2025-07-07T03:00:00-08:00,USD,Low Impact Expected,NFIB Small Business Index,98.6,98.7,98.8,
2025-07-07T07:00:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-07-07T07:00:00-08:00,CAD,Medium Impact Expected,Ivey PMI,53.3,49.1,48.9,
2025-07-07T12:00:00-08:00,USD,Low Impact Expected,Consumer Credit m/m,5.1B,10.4B,17.9B,
2025-07-07T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-07-07T16:00:00-08:00,AUD,Low Impact Expected,RBA Deputy Gov Hauser Speaks,,,,
2025-07-07T16:50:00-08:00,JPY,Low Impact Expected,Bank Lending y/y,2.8%,2.3%,2.4%,
2025-07-07T16:50:00-08:00,JPY,Low Impact Expected,M2 Money Stock y/y,0.9%,0.2%,0.6%,
2025-07-07T17:02:00-08:00,JPY,Low Impact Expected,Current Account,2.82T,2.57T,2.31T,
2025-07-07T18:30:00-08:00,CNY,Medium Impact Expected,CPI y/y,0.1%,-0.1%,-0.1%,
2025-07-07T18:30:00-08:00,AUD,Low Impact Expected,NAB Business Confidence,5,,2,
2025-07-07T18:30:00-08:00,CNY,Medium Impact Expected,PPI y/y,-3.6%,-3.2%,-3.3%,
2025-07-07T19:00:00-08:00,NZD,High Impact Expected,Official Cash Rate,3.25%,3.25%,3.25%,
2025-07-07T19:00:00-08:00,NZD,High Impact Expected,RBNZ Rate Statement,,,,
2025-07-07T21:30:00-08:00,AUD,High Impact Expected,RBA Rate Statement,,,,
2025-07-07T21:30:00-08:00,AUD,High Impact Expected,Cash Rate,3.85%,3.60%,3.85%,
2025-07-07T22:00:00-08:00,JPY,Low Impact Expected,Economy Watchers Sentiment,45.0,45.1,44.4,
2025-07-07T22:30:00-08:00,AUD,Low Impact Expected,RBA Assist Gov Hunter Speaks,,,,
2025-07-07T22:30:00-08:00,AUD,High Impact Expected,RBA Press Conference,,,,
2025-07-07T22:57:00-08:00,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-0.5%,,3.4%,
2025-07-07T23:00:00-08:00,EUR,Low Impact Expected,German Trade Balance,18.4B,15.7B,14.6B,
2025-07-07T23:45:00-08:00,EUR,Low Impact Expected,French Trade Balance,-7.8B,-7.7B,-8.0B,
2025-07-09T01:00:00-08:00,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.7%,-0.2%,1.0%,
2025-07-09T02:04:00-08:00,GBP,Low Impact Expected,10-y Bond Auction,4.64|2.9,,4.59|2.9,
2025-07-09T02:30:00-08:00,GBP,Low Impact Expected,BOE Financial Stability Report,,,,
2025-07-09T02:30:00-08:00,GBP,Low Impact Expected,FPC Meeting Minutes,,,,
2025-07-09T02:30:00-08:00,GBP,Low Impact Expected,FPC Statement,,,,
2025-07-09T03:00:00-08:00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,
2025-07-09T05:15:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-07-09T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,227K,236K,233K,
2025-07-09T07:00:00-08:00,USD,Low Impact Expected,FOMC Member Musalem Speaks,,,,
2025-07-09T07:00:00-08:00,USD,Low Impact Expected,Final Wholesale Inventories m/m,-0.3%,-0.2%,-0.3%,
2025-07-09T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,7.1M,-1.7M,3.8M,
2025-07-09T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,53B,56B,55B,
2025-07-09T08:00:00-08:00,GBP,Low Impact Expected,MPC Member Breeden Speaks,,,,
2025-07-09T10:01:00-08:00,USD,Low Impact Expected,10-y Bond Auction,4.36|2.6,,4.42|2.5,
2025-07-09T10:01:00-08:00,USD,Low Impact Expected,30-y Bond Auction,4.89|2.4,,4.84|2.4,
2025-07-09T10:15:00-08:00,USD,Medium Impact Expected,FOMC Member Waller Speaks,,,,
2025-07-09T11:00:00-08:00,USD,High Impact Expected,FOMC Meeting Minutes,,,,
2025-07-09T11:30:00-08:00,USD,Low Impact Expected,FOMC Member Daly Speaks,,,,
2025-07-09T15:30:00-08:00,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,48.8,,47.5,
2025-07-09T15:45:00-08:00,NZD,Low Impact Expected,Visitor Arrivals m/m,-0.9%,,2.3%,
2025-07-09T16:01:00-08:00,GBP,Low Impact Expected,RICS House Price Balance,-7%,-9%,-8%,
2025-07-09T16:50:00-08:00,JPY,Low Impact Expected,PPI y/y,2.9%,2.9%,3.2%,
2025-07-09T23:00:00-08:00,GBP,Low Impact Expected,Construction Output m/m,-0.6%,0.2%,0.9%,
2025-07-09T23:00:00-08:00,EUR,Low Impact Expected,German Final CPI m/m,0.0%,0.0%,0.0%,
2025-07-09T23:00:00-08:00,GBP,High Impact Expected,GDP m/m,-0.1%,0.1%,-0.3%,
2025-07-09T23:00:00-08:00,EUR,Low Impact Expected,German WPI m/m,0.2%,0.2%,-0.3%,
2025-07-09T23:00:00-08:00,GBP,Low Impact Expected,Goods Trade Balance,-21.7B,-21.1B,-23.2B,
2025-07-09T23:00:00-08:00,GBP,Low Impact Expected,Manufacturing Production m/m,-1.0%,-0.1%,-0.9%,
2025-07-09T23:00:00-08:00,GBP,Low Impact Expected,Index of Services 3m/3m,0.4%,0.4%,0.6%,
2025-07-09T23:00:00-08:00,GBP,Low Impact Expected,Industrial Production m/m,-0.9%,-0.1%,-0.6%,
2025-07-09T23:45:00-08:00,EUR,Low Impact Expected,French Final CPI m/m,0.4%,0.3%,0.3%,
2025-07-09T23:59:00-08:00,CHF,Low Impact Expected,SECO Consumer Climate,-32,-35,-37,
2025-07-11T00:00:00-08:00,EUR,Non-Economic,French Bank Holiday,,,,
2025-07-11T05:30:00-08:00,CAD,Low Impact Expected,Building Permits m/m,12.0%,-1.5%,-6.6%,
2025-07-11T05:30:00-08:00,CAD,High Impact Expected,Unemployment Rate,6.9%,7.1%,7.0%,
2025-07-11T05:30:00-08:00,CAD,High Impact Expected,Employment Change,83.1K,0.9K,8.8K,
2025-07-11T10:59:00-08:00,USD,Low Impact Expected,Federal Budget Balance,27.0B,-41.5B,-316.0B,
2025-07-11T15:30:00-08:00,NZD,Low Impact Expected,BusinessNZ Services Index,47.3,,44.0,
2025-07-11T16:50:00-08:00,JPY,Low Impact Expected,Core Machinery Orders m/m,-0.6%,-1.4%,-9.1%,
2025-07-11T20:00:00-08:00,CNY,Low Impact Expected,USD-Denominated Trade Balance,114.8B,113.2B,103.2B,
2025-07-11T20:07:00-08:00,CNY,Low Impact Expected,Trade Balance,826B,785B,744B,
2025-07-11T21:30:00-08:00,JPY,Low Impact Expected,Revised Industrial Production m/m,-0.1%,0.5%,0.5%,
2025-07-11T21:30:00-08:00,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.6%,0.1%,0.3%,
2025-07-11T23:30:00-08:00,CHF,Low Impact Expected,PPI m/m,-0.1%,0.2%,-0.5%,
2025-07-14T00:00:00-08:00,EUR,Low Impact Expected,Eurogroup Meetings,,,,
2025-07-14T00:00:00-08:00,EUR,Low Impact Expected,ECOFIN Meetings,,,,
2025-07-14T00:02:00-08:00,CNY,Low Impact Expected,M2 Money Supply y/y,8.3%,8.2%,7.9%,
2025-07-14T00:03:00-08:00,CNY,Medium Impact Expected,New Loans,2240B,1960B,620B,
2025-07-14T02:00:00-08:00,EUR,Medium Impact Expected,German ZEW Economic Sentiment,52.7,50.8,47.5,
2025-07-14T02:00:00-08:00,EUR,Low Impact Expected,Industrial Production m/m,1.7%,1.1%,-2.4%,
2025-07-14T02:00:00-08:00,EUR,Low Impact Expected,ZEW Economic Sentiment,36.1,37.8,35.3,
2025-07-14T05:30:00-08:00,CAD,High Impact Expected,Median CPI y/y,3.1%,3.0%,3.0%,
2025-07-14T05:30:00-08:00,CAD,High Impact Expected,Trimmed CPI y/y,3.0%,3.0%,3.0%,
2025-07-14T05:30:00-08:00,CAD,Low Impact Expected,Wholesale Sales m/m,0.1%,-0.4%,-2.3%,
2025-07-14T05:30:00-08:00,CAD,High Impact Expected,CPI m/m,0.1%,0.1%,0.6%,
2025-07-14T05:30:00-08:00,CAD,Medium Impact Expected,Common CPI y/y,2.6%,2.7%,2.6%,
2025-07-14T05:30:00-08:00,USD,High Impact Expected,CPI y/y,2.7%,2.6%,2.4%,
2025-07-14T05:30:00-08:00,CAD,Low Impact Expected,Manufacturing Sales m/m,-0.9%,-1.2%,-2.8%,
2025-07-14T05:30:00-08:00,USD,High Impact Expected,Core CPI m/m,0.2%,0.3%,0.1%,
2025-07-14T05:30:00-08:00,USD,High Impact Expected,CPI m/m,0.3%,0.3%,0.1%,
2025-07-14T05:30:00-08:00,USD,Medium Impact Expected,Empire State Manufacturing Index,5.5,-8.3,-16.0,
2025-07-14T05:30:00-08:00,CAD,Low Impact Expected,Core CPI m/m,0.1%,,0.6%,
2025-07-14T06:15:00-08:00,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,,
2025-07-14T07:30:00-08:00,AUD,Low Impact Expected,CB Leading Index m/m,0.3%,,0.7%,
2025-07-14T07:49:00-08:00,NZD,Low Impact Expected,GDT Price Index,1.1%,,-4.1%,
2025-07-14T09:45:00-08:00,USD,Low Impact Expected,FOMC Member Barr Speaks,,,,
2025-07-14T10:00:00-08:00,USD,Low Impact Expected,FOMC Member Barkin Speaks,,,,
2025-07-14T11:45:00-08:00,USD,Low Impact Expected,FOMC Member Collins Speaks,,,,
2025-07-14T13:00:00-08:00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,
2025-07-14T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-07-14T16:01:00-08:00,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,2.7%,1.2%,0.6%,
2025-07-14T16:45:00-08:00,USD,Low Impact Expected,FOMC Member Logan Speaks,,,,
2025-07-14T17:30:00-08:00,AUD,Low Impact Expected,Westpac Consumer Sentiment,0.6%,,0.5%,
2025-07-14T18:30:00-08:00,CNY,Low Impact Expected,New Home Prices m/m,-0.27%,,-0.22%,
2025-07-14T19:00:00-08:00,CNY,Medium Impact Expected,Retail Sales y/y,4.8%,5.2%,6.4%,
2025-07-14T19:00:00-08:00,CNY,Medium Impact Expected,Industrial Production y/y,6.8%,5.6%,5.8%,
2025-07-14T19:00:00-08:00,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,2.8%,3.6%,3.7%,
2025-07-14T19:00:00-08:00,CNY,Low Impact Expected,Unemployment Rate,5.0%,5.0%,5.0%,
2025-07-14T19:00:00-08:00,CNY,Low Impact Expected,NBS Press Conference,,,,
2025-07-14T19:00:00-08:00,CNY,Medium Impact Expected,GDP q/y,5.2%,5.1%,5.4%,
2025-07-14T23:00:00-08:00,GBP,High Impact Expected,CPI y/y,3.6%,3.4%,3.4%,
2025-07-14T23:00:00-08:00,GBP,Low Impact Expected,Core CPI y/y,3.7%,3.5%,3.5%,
2025-07-14T23:00:00-08:00,GBP,Low Impact Expected,RPI y/y,4.4%,4.3%,4.3%,
2025-07-16T00:00:00-08:00,All,Low Impact Expected,G20 Meetings,,,,
2025-07-16T01:30:00-08:00,GBP,Low Impact Expected,HPI y/y,3.9%,3.2%,3.5%,
2025-07-16T01:42:00-08:00,EUR,Low Impact Expected,Spanish 10-y Bond Auction,3.30|2.0,,3.16|1.9,
2025-07-16T02:00:00-08:00,EUR,Low Impact Expected,Trade Balance,16.2B,13.9B,14.0B,
2025-07-16T02:00:00-08:00,EUR,Low Impact Expected,Italian Trade Balance,6.16B,2.87B,2.48B,
2025-07-16T02:00:00-08:00,EUR,Low Impact Expected,Final Core CPI y/y,2.3%,2.3%,2.3%,
2025-07-16T02:00:00-08:00,EUR,Low Impact Expected,Final CPI y/y,2.0%,2.0%,2.0%,
2025-07-16T02:33:00-08:00,EUR,Low Impact Expected,German 30-y Bond Auction,3.22|1.4,,2.99|2.2,
2025-07-16T03:00:00-08:00,EUR,Low Impact Expected,German Buba Monthly Report,,,,
2025-07-16T05:00:00-08:00,USD,Low Impact Expected,FOMC Member Barkin Speaks,,,,
2025-07-16T05:15:00-08:00,CAD,Low Impact Expected,Housing Starts,284K,262K,280K,
2025-07-16T05:30:00-08:00,USD,Low Impact Expected,Import Prices m/m,0.1%,0.3%,0.0%,
2025-07-16T05:30:00-08:00,USD,High Impact Expected,Core PPI m/m,0.0%,0.2%,0.1%,
2025-07-16T05:30:00-08:00,USD,High Impact Expected,PPI m/m,0.0%,0.2%,0.1%,
2025-07-16T05:30:00-08:00,USD,Medium Impact Expected,Philly Fed Manufacturing Index,15.9,-1.2,-4.0,
2025-07-16T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,221K,233K,227K,
2025-07-16T05:30:00-08:00,USD,High Impact Expected,Retail Sales m/m,0.6%,0.1%,-0.9%,
2025-07-16T05:30:00-08:00,USD,High Impact Expected,Core Retail Sales m/m,0.5%,0.3%,-0.3%,
2025-07-16T05:30:00-08:00,CAD,Low Impact Expected,Foreign Securities Purchases,-2.79B,-7.32B,-9.36B,
2025-07-16T06:15:00-08:00,USD,Low Impact Expected,FOMC Member Kugler Speaks,,,,
2025-07-16T06:15:00-08:00,USD,Low Impact Expected,Industrial Production m/m,0.3%,0.1%,-0.2%,
2025-07-16T06:15:00-08:00,USD,Low Impact Expected,FOMC Member Hammack Speaks,,,,
2025-07-16T06:15:00-08:00,USD,Low Impact Expected,Capacity Utilization Rate,77.6%,77.4%,77.4%,
2025-07-16T06:30:00-08:00,GBP,Low Impact Expected,CB Leading Index m/m,-0.3%,,-0.4%,
2025-07-16T07:00:00-08:00,USD,Low Impact Expected,Business Inventories m/m,0.0%,0.0%,0.0%,
2025-07-16T07:00:00-08:00,USD,Low Impact Expected,NAHB Housing Market Index,33,33,32,
2025-07-16T07:00:00-08:00,USD,Low Impact Expected,FOMC Member Barr Speaks,,,,
2025-07-16T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,46B,44B,53B,
2025-07-16T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,-3.9M,-1.8M,7.1M,
2025-07-16T09:45:00-08:00,USD,Low Impact Expected,FOMC Member Daly Speaks,,,,
2025-07-16T10:30:00-08:00,USD,Low Impact Expected,FOMC Member Cook Speaks,,,,
2025-07-16T11:00:00-08:00,USD,Low Impact Expected,Beige Book,,,,
2025-07-16T12:30:00-08:00,USD,Low Impact Expected,FOMC Member Bostic Speaks,,,,
2025-07-16T13:00:00-08:00,USD,Low Impact Expected,TIC Long-Term Purchases,259.4B,48.3B,-7.8B,
2025-07-16T15:30:00-08:00,USD,Low Impact Expected,FOMC Member Williams Speaks,,,,
2025-07-16T15:30:00-08:00,USD,Medium Impact Expected,FOMC Member Waller Speaks,,,,
2025-07-16T15:45:00-08:00,NZD,Low Impact Expected,FPI m/m,1.2%,,0.5%,
2025-07-16T16:30:00-08:00,JPY,Low Impact Expected,National Core CPI y/y,3.3%,3.4%,3.7%,
2025-07-16T16:50:00-08:00,JPY,Low Impact Expected,Trade Balance,-0.24T,-0.26T,-0.31T,
2025-07-16T18:00:00-08:00,AUD,Low Impact Expected,MI Inflation Expectations,4.7%,,5.0%,
2025-07-16T18:30:00-08:00,AUD,High Impact Expected,Unemployment Rate,4.3%,4.1%,4.1%,
2025-07-16T18:30:00-08:00,AUD,High Impact Expected,Employment Change,2.0K,21.0K,-2.5K,
2025-07-16T19:37:00-08:00,AUD,Low Impact Expected,NAB Quarterly Business Confidence,-1,,-4,
2025-07-16T20:00:00-08:00,NZD,Low Impact Expected,Credit Card Spending y/y,0.9%,,2.2%,
2025-07-16T23:00:00-08:00,EUR,Low Impact Expected,German PPI m/m,0.1%,0.1%,-0.2%,
2025-07-16T23:00:00-08:00,CHF,Low Impact Expected,Trade Balance,5.79B,4.22B,3.83B,
2025-07-16T23:00:00-08:00,GBP,Low Impact Expected,Unemployment Rate,4.7%,4.6%,4.6%,
2025-07-16T23:00:00-08:00,GBP,Medium Impact Expected,Claimant Count Change,25.9K,17.9K,33.1K,
2025-07-16T23:00:00-08:00,GBP,Medium Impact Expected,Average Earnings Index 3m/y,5.0%,5.0%,5.3%,
2025-07-18T00:00:00-08:00,JPY,Non-Economic,Bank Holiday,,,,
2025-07-18T00:00:00-08:00,JPY,High Impact Expected,Upper House Elections,,,,
2025-07-18T00:00:00-08:00,All,Low Impact Expected,G20 Meetings,,,,
2025-07-18T01:00:00-08:00,EUR,Low Impact Expected,Current Account,32.3B,34.8B,19.8B,
2025-07-18T01:15:00-08:00,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,,
2025-07-18T05:30:00-08:00,USD,Low Impact Expected,Building Permits,1.40M,1.39M,1.39M,
2025-07-18T05:30:00-08:00,USD,Low Impact Expected,Housing Starts,1.32M,1.29M,1.26M,
2025-07-18T07:00:00-08:00,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,61.8,61.4,60.5,
2025-07-18T07:00:00-08:00,USD,Medium Impact Expected,Prelim UoM Inflation Expectations,4.4%,,5.1%,
2025-07-18T15:45:00-08:00,NZD,High Impact Expected,CPI q/q,0.5%,0.6%,0.9%,
2025-07-18T16:01:00-08:00,GBP,Low Impact Expected,Rightmove HPI m/m,-1.2%,,-0.3%,
2025-07-18T16:41:00-08:00,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,-15.2%,,-13.2%,
2025-07-18T18:00:00-08:00,CNY,Medium Impact Expected,1-y Loan Prime Rate,3.00%,3.00%,3.00%,
2025-07-18T18:00:00-08:00,CNY,Medium Impact Expected,5-y Loan Prime Rate,3.50%,3.50%,3.50%,
2025-07-21T02:15:00-08:00,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,,
2025-07-21T05:30:00-08:00,CAD,Low Impact Expected,IPPI m/m,0.4%,0.1%,-0.5%,
2025-07-21T05:30:00-08:00,CAD,Low Impact Expected,RMPI m/m,2.7%,-0.1%,-0.4%,
2025-07-21T05:30:00-08:00,USD,Medium Impact Expected,Fed Chair Powell Speaks,,,,
2025-07-21T06:59:00-08:00,USD,Medium Impact Expected,Richmond Manufacturing Index,-20,-2,-7,
2025-07-21T07:00:00-08:00,USD,Low Impact Expected,CB Leading Index m/m,-0.3%,-0.2%,-0.1%,
2025-07-21T07:30:00-08:00,CAD,Low Impact Expected,BOC Business Outlook Survey,,,,
2025-07-21T13:30:00-08:00,USD,Low Impact Expected,API Weekly Statistical Bulletin,,,,
2025-07-21T15:45:00-08:00,NZD,Low Impact Expected,Trade Balance,142M,1020M,1235M,
2025-07-21T17:30:00-08:00,AUD,Low Impact Expected,MI Leading Index m/m,0.0%,,-0.1%,
2025-07-21T18:30:00-08:00,AUD,Medium Impact Expected,Monetary Policy Meeting Minutes,,,,
2025-07-21T22:00:00-08:00,JPY,Low Impact Expected,BOJ Core CPI y/y,2.3%,2.5%,2.5%,
2025-07-21T23:00:00-08:00,GBP,Low Impact Expected,Public Sector Net Borrowing,20.7B,17.4B,17.7B,
2025-07-23T00:00:00-08:00,EUR,Low Impact Expected,Spanish Unemployment Rate,10.3%,10.6%,11.4%,
2025-07-23T00:15:00-08:00,EUR,High Impact Expected,French Flash Manufacturing PMI,48.4,48.5,47.8,
2025-07-23T00:15:00-08:00,EUR,High Impact Expected,French Flash Services PMI,49.7,49.7,48.7,
2025-07-23T00:30:00-08:00,EUR,High Impact Expected,German Flash Services PMI,50.1,50.0,49.4,
2025-07-23T00:30:00-08:00,EUR,High Impact Expected,German Flash Manufacturing PMI,49.2,49.4,49.0,
2025-07-23T01:00:00-08:00,EUR,Medium Impact Expected,Flash Services PMI,51.2,50.6,50.0,
2025-07-23T01:00:00-08:00,EUR,Medium Impact Expected,Flash Manufacturing PMI,49.8,49.7,49.4,
2025-07-23T01:30:00-08:00,GBP,High Impact Expected,Flash Services PMI,51.2,52.8,51.3,
2025-07-23T01:30:00-08:00,GBP,High Impact Expected,Flash Manufacturing PMI,48.2,47.9,47.7,
2025-07-23T02:31:00-08:00,EUR,Low Impact Expected,German 10-y Bond Auction,2.62|1.5,,2.63|1.6,
2025-07-23T03:00:00-08:00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-30,-27,-33,
2025-07-23T05:15:00-08:00,EUR,High Impact Expected,Main Refinancing Rate,2.15%,2.15%,2.15%,
2025-07-23T05:15:00-08:00,EUR,High Impact Expected,Monetary Policy Statement,,,,
2025-07-23T05:30:00-08:00,CAD,Medium Impact Expected,Retail Sales m/m,-1.1%,-0.9%,0.3%,
2025-07-23T05:30:00-08:00,CAD,Low Impact Expected,NHPI m/m,-0.2%,0.0%,-0.2%,
2025-07-23T05:30:00-08:00,CAD,Medium Impact Expected,Core Retail Sales m/m,-0.2%,-0.2%,-0.3%,
2025-07-23T05:30:00-08:00,USD,High Impact Expected,Unemployment Claims,217K,227K,221K,
2025-07-23T05:45:00-08:00,EUR,High Impact Expected,ECB Press Conference,,,,
2025-07-23T06:00:00-08:00,CNY,Low Impact Expected,CB Leading Index m/m,-0.2%,,-0.3%,
2025-07-23T06:45:00-08:00,USD,High Impact Expected,Flash Services PMI,55.2,53.0,53.1,
2025-07-23T06:45:00-08:00,USD,High Impact Expected,Flash Manufacturing PMI,49.5,52.7,52.0,
2025-07-23T07:00:00-08:00,USD,Medium Impact Expected,New Home Sales,627K,649K,623K,
2025-07-23T07:00:00-08:00,USD,Medium Impact Expected,Existing Home Sales,3.93M,4.00M,4.03M,
2025-07-23T07:00:00-08:00,EUR,Low Impact Expected,Consumer Confidence,-15,-15,-15,
2025-07-23T07:30:00-08:00,USD,Low Impact Expected,Crude Oil Inventories,-3.2M,-1.4M,-3.9M,
2025-07-23T07:30:00-08:00,USD,Low Impact Expected,Natural Gas Storage,23B,28B,46B,
2025-07-23T14:00:00-08:00,USD,Medium Impact Expected,President Trump Speaks,,,,
2025-07-23T16:00:00-08:00,AUD,Low Impact Expected,Flash Services PMI,53.8,,51.3,
2025-07-23T16:00:00-08:00,AUD,Low Impact Expected,Flash Manufacturing PMI,51.6,,51.0,
2025-07-23T16:01:00-08:00,GBP,Low Impact Expected,GfK Consumer Confidence,-19,-19,-18,
2025-07-23T16:30:00-08:00,JPY,Medium Impact Expected,Tokyo Core CPI y/y,2.9%,3.0%,3.1%,
2025-07-23T16:50:00-08:00,JPY,Low Impact Expected,SPPI y/y,3.2%,3.2%,3.3%,
2025-07-23T17:30:00-08:00,JPY,Low Impact Expected,Flash Manufacturing PMI,48.8,50.2,50.4,
2025-07-23T18:30:00-08:00,AUD,Low Impact Expected,RBA Bulletin,,,,
2025-07-23T20:05:00-08:00,AUD,High Impact Expected,RBA Gov Bullock Speaks,,,,
2025-07-23T23:00:00-08:00,EUR,Low Impact Expected,German GfK Consumer Climate,-21.5,-19.4,-20.3,
